"type","Status","Amount_In_Dollars","Original_Date","Traded_Time","Last_Updated","Deposit_Type","Fee_In_Dollars","Market_Title","Market_Ticker","Market_Id","Filled","Remaining","Direction","Order_Type","Price_In_Cents","No_Contracts_Owned","No_Contracts_Average_Price_In_Cents","Yes_Contracts_Owned","Yes_Contracts_Average_Price_In_Cents","Result","Profit_In_Dollars","Credit_Reason","Credit_Type","Introducing_Broker"
"Order","Filled","","2026-05-20T19:57:06.250Z","","","","","","KXETH15M-26MAY201600-00","5c7325b8-9bbf-4ffb-9952-f6e6eff5ec07","16.01","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T19:53:27.147Z","","","","","","KXETH15M-26MAY201600-00","5c7325b8-9bbf-4ffb-9952-f6e6eff5ec07","7.97","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T18:39:54.534Z","","","","","","KXBTC15M-26MAY201445-45","f7a9a081-91f8-4282-a8d6-74796eb16227","8.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T18:35:39.136Z","","","","","","KXBTC15M-26MAY201445-45","f7a9a081-91f8-4282-a8d6-74796eb16227","8.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T17:22:10.879Z","","","","","","KXETH15M-26MAY201330-30","661f69a3-bf58-4876-80ad-21873e2ee8f9","10.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T17:18:10.314Z","","","","","","KXETH15M-26MAY201330-30","661f69a3-bf58-4876-80ad-21873e2ee8f9","10.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T17:13:45.463Z","","","","","","KXSOL15M-26MAY201315-15","11b20817-0a1b-44af-aac6-b86b31236656","8.13","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T17:07:44.047Z","","","","","","KXSOL15M-26MAY201315-15","11b20817-0a1b-44af-aac6-b86b31236656","8.13","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T16:59:56.374Z","","","","","","KXBTC15M-26MAY201300-00","34369afd-4b9d-485d-bc5a-4ff75a2e0318","46.79","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T16:58:50.064Z","","","","","","KXBTCD-26MAY2013-T77199.99","0f5fac58-6133-4bc7-8f5e-c76fdd3ee739","10.5","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T16:54:27.112Z","","","","","","KXBTCD-26MAY2013-T77199.99","0f5fac58-6133-4bc7-8f5e-c76fdd3ee739","6.15","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T16:12:07.361Z","","","","","","KXETH15M-26MAY201215-15","fdd98789-7793-4031-bd95-bfc11bf32a11","8.22","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T15:57:54.115Z","","","","","","KXSOL15M-26MAY201200-00","6a3165c9-0529-4314-ab3e-cd32cb21c9bb","7.6","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T15:56:26.509Z","","","","","","KXBTCD-26MAY2012-T77499.99","91f2f66d-d393-4301-a429-1afeb8d15ecf","5.55","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T15:49:30.108Z","","","","","","KXBTCD-26MAY2012-T77499.99","91f2f66d-d393-4301-a429-1afeb8d15ecf","4.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T15:41:56.123Z","","","","","","KXSOL15M-26MAY201145-45","229add66-05d5-4a74-b67d-75a5692da341","23.72","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T15:37:09.435Z","","","","","","KXSOL15M-26MAY201145-45","229add66-05d5-4a74-b67d-75a5692da341","4.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T15:32:43.267Z","","","","","","KXSOL15M-26MAY201145-45","229add66-05d5-4a74-b67d-75a5692da341","6.03","0","","","","","","","","","","","",""
"Deposit","Applied","50","2026-05-20T15:18:38.913Z","","May 20, 2026 at 11:18:38 AM EDT","apm","0","","","","","","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:56:11.346Z","","","","","","KXBTCD-26MAY2007-T77399.99","5ba77635-1d43-4641-bc85-198d900b9068","7.81","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:55:39.866Z","","","","","","KXBTCD-26MAY2007-T77399.99","5ba77635-1d43-4641-bc85-198d900b9068","7.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:41:42.437Z","","","","","","KXBTCD-26MAY2007-T77399.99","5ba77635-1d43-4641-bc85-198d900b9068","3.95","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:27:04.301Z","","","","","","KXETH15M-26MAY200630-30","bae5b42e-4884-4d85-8288-267b03d54768","2.01","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:25:11.220Z","","","","","","KXBTC15M-26MAY200630-30","4ebe3c07-c31f-4f8e-aeb6-7f5cf3ff2c95","2.23","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:19:20.592Z","","","","","","KXBTC15M-26MAY200630-30","4ebe3c07-c31f-4f8e-aeb6-7f5cf3ff2c95","2.23","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T10:14:00.723Z","","","","","","KXSOL15M-26MAY200615-15","80739ec8-92fd-477f-b118-6d5e45a72198","15.6","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:59:34.819Z","","","","","","KXBTCD-26MAY2006-T77399.99","8543e325-0306-4276-9c15-c3c31a620ad4","18.75","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:56:12.912Z","","","","","","KXBTCD-26MAY2006-T77399.99","8543e325-0306-4276-9c15-c3c31a620ad4","6.29","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:54:30.397Z","","","","","","KXBTCD-26MAY2006-T77399.99","8543e325-0306-4276-9c15-c3c31a620ad4","8.37","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:52:50.018Z","","","","","","KXBTCD-26MAY2006-T77399.99","8543e325-0306-4276-9c15-c3c31a620ad4","6.41","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:52:26.244Z","","","","","","KXBTC15M-26MAY200600-00","a0592ecb-4535-451f-80e9-66ef63a3ba25","11.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:49:25.562Z","","","","","","KXBTCD-26MAY2006-T77399.99","8543e325-0306-4276-9c15-c3c31a620ad4","6.41","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:20:17.029Z","","","","","","KXBTC15M-26MAY200530-30","c438ae9f-11c0-4157-822f-e5a7fc861630","7.19","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T09:18:29.430Z","","","","","","KXBTC15M-26MAY200530-30","c438ae9f-11c0-4157-822f-e5a7fc861630","7.19","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T02:07:09.141Z","","","","","","KXBTC15M-26MAY192215-15","92c9545f-2b71-4e08-aaf7-74522d44594c","10.39","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-20T01:55:59.676Z","","","","","","KXBTCD-26MAY1922-T76699.99","e8e30ac8-886e-4f0b-80d3-8339f01ab624","8.19","0","","","","","","","","","","","",""
"Deposit","Applied","16.12","2026-05-19T22:49:32.502Z","","May 19, 2026 at 6:49:32 PM EDT","crypto","0","","","","","","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T22:46:01.277Z","","","","","","KXETH15M-26MAY191900-00","7272659e-3180-48e6-ad91-2e628ad21581","6.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T22:38:43.708Z","","","","","","KXXRP15M-26MAY191845-45","2ba1b284-a5f9-4b94-949f-22f16b972a7f","13.66","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T22:36:49.930Z","","","","","","KXXRP15M-26MAY191845-45","2ba1b284-a5f9-4b94-949f-22f16b972a7f","12.42","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T22:22:11.335Z","","","","","","KXXRP15M-26MAY191830-30","23e748b2-8a07-43d5-b62a-d4fbe5b67794","10.5","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:59:12.215Z","","","","","","KXBTC15M-26MAY191800-00","555c7c2f-f28b-4723-87dc-16c84b7fd397","15.22","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:56:12.889Z","","","","","","KXBTCD-26MAY1918-T76899.99","6825ace0-817a-410e-a327-44ac8574ba7e","18.75","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:53:47.461Z","","","","","","KXBTC15M-26MAY191800-00","555c7c2f-f28b-4723-87dc-16c84b7fd397","10.93","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:50:16.877Z","","","","","","KXBTCD-26MAY1918-T76899.99","6825ace0-817a-410e-a327-44ac8574ba7e","6.73","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:50:05.309Z","","","","","","KXBTCD-26MAY1918-T76899.99","6825ace0-817a-410e-a327-44ac8574ba7e","12.58","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:46:12.726Z","","","","","","KXBTC15M-26MAY191800-00","555c7c2f-f28b-4723-87dc-16c84b7fd397","10.05","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:43:00.402Z","","","","","","KXBTC15M-26MAY191745-45","81c3fd46-b4cb-4cd4-a070-ed4221d8fe4d","47.95","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:42:39.498Z","","","","","","KXBTCD-26MAY1918-T76999.99","b2ff9722-c905-4d39-ac83-29eefbdb877b","15.38","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:39:28.263Z","","","","","","KXBTCD-26MAY1918-T76999.99","b2ff9722-c905-4d39-ac83-29eefbdb877b","15.38","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:18:18.764Z","","","","","","KXXRP15M-26MAY191730-30","abd3e3d9-20ed-4b3a-8c2f-1658412185c7","10.05","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:16:29.593Z","","","","","","KXXRP15M-26MAY191730-30","abd3e3d9-20ed-4b3a-8c2f-1658412185c7","10.74","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:09:55.544Z","","","","","","KXBTC15M-26MAY191715-15","45f852bd-3b09-4e31-a4b7-b1b96f5d7896","9.4","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T21:04:46.767Z","","","","","","KXBTC15M-26MAY191715-15","45f852bd-3b09-4e31-a4b7-b1b96f5d7896","17.61","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T13:50:14.444Z","","","","","","KXETH15M-26MAY191000-00","6220b77c-62d9-41cd-a2a4-f337b0796807","17.22","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T12:11:27.545Z","","","","","","KXETH15M-26MAY190815-15","f98406aa-7c79-42bf-8fb4-dfea703d5c60","12.58","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T11:42:19.869Z","","","","","","KXETH15M-26MAY190745-45","449a05a5-78bb-467f-8f5e-01626e3511d2","93.51","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T11:39:29.840Z","","","","","","KXETH15M-26MAY190745-45","449a05a5-78bb-467f-8f5e-01626e3511d2","7.9","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T11:37:58.015Z","","","","","","KXETH15M-26MAY190745-45","449a05a5-78bb-467f-8f5e-01626e3511d2","12.88","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-19T07:46:44.068Z","","","","","","KXETH15M-26MAY190400-00","929bcb9e-6ce2-4054-ad9c-068dd7666c4d","9.3","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T22:54:45.369Z","","","","","","KXBTCD-26MAY1819-T76999.99","e9cf31fa-76a0-4732-a596-1fed3df92fc8","8.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T22:09:22.887Z","","","","","","KXBTC15M-26MAY181815-15","e63bbdfe-af71-4b21-8073-3721767ee6c7","13.14","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T20:40:32.064Z","","","","","","KXETH15M-26MAY181645-45","1ae79fcb-a419-47dd-955a-dc6bf06a791b","32.37","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T18:58:42.390Z","","","","","","KXBTC15M-26MAY181500-00","c8c4c9e8-0615-4f70-90c7-5159c4b01b40","14.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T18:47:28.234Z","","","","","","KXBTC15M-26MAY181500-00","c8c4c9e8-0615-4f70-90c7-5159c4b01b40","14.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T18:09:04.898Z","","","","","","KXETH15M-26MAY181415-15","d9762785-30e7-444f-9d4d-4e89d7a6d79a","32.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T17:58:52.511Z","","","","","","KXETH15M-26MAY181400-00","e86bbb8f-4b91-42e0-a055-ff86a4feb69c","11.3","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T17:58:22.120Z","","","","","","KXETH15M-26MAY181400-00","e86bbb8f-4b91-42e0-a055-ff86a4feb69c","10.57","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T16:55:27.541Z","","","","","","KXBTC15M-26MAY181300-00","576c90b8-35fd-44e5-82e2-9433bacc251c","4.79","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T16:52:08.476Z","","","","","","KXBTC15M-26MAY181300-00","576c90b8-35fd-44e5-82e2-9433bacc251c","8.37","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T16:41:15.261Z","","","","","","KXETH15M-26MAY181245-45","1b16983d-5a03-442c-baf3-9bd4fb775206","14.26","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T16:40:12.382Z","","","","","","KXETH15M-26MAY181245-45","1b16983d-5a03-442c-baf3-9bd4fb775206","6.29","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T16:39:32.296Z","","","","","","KXETH15M-26MAY181245-45","1b16983d-5a03-442c-baf3-9bd4fb775206","15.2","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T14:27:12.202Z","","","","","","KXBTC15M-26MAY181030-30","aa96f36a-e37f-42dc-9172-4e0fe58ad574","8.94","0","","","","","","","","","","","",""
"Withdrawal","Applied","18.71","2026-05-18T11:24:34.157Z","","May 18, 2026 at 7:24:34 AM EDT","","NaN","","","","","","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T04:59:02.284Z","","","","","","KXBTC15M-26MAY180100-00","41f3579c-cc63-4e0e-be0e-fb2c8af4c840","11.76","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T04:54:55.688Z","","","","","","KXBTC15M-26MAY180100-00","41f3579c-cc63-4e0e-be0e-fb2c8af4c840","11.76","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T01:54:51.824Z","","","","","","KXSOL15M-26MAY172200-00","5de46afe-fc75-418f-be8d-186521cd9d7a","11.13","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T01:50:41.078Z","","","","","","KXSOL15M-26MAY172200-00","5de46afe-fc75-418f-be8d-186521cd9d7a","11.13","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T01:44:30.344Z","","","","","","KXETH15M-26MAY172145-45","b48463d3-0462-4ee7-b1c6-6ecaa1677670","7.97","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T01:40:56.046Z","","","","","","KXETH15M-26MAY172145-45","b48463d3-0462-4ee7-b1c6-6ecaa1677670","7.97","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-18T00:57:45.716Z","","","","","","KXETH15M-26MAY172100-00","86fae244-2996-4a92-ba68-818cb1f9911f","36.01","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T18:55:34.805Z","","","","","","KXETH15M-26MAY171500-00","af5145ff-302b-42ac-9f65-cbfff7cc9379","4.79","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T18:48:37.082Z","","","","","","KXETH15M-26MAY171500-00","af5145ff-302b-42ac-9f65-cbfff7cc9379","4.79","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T18:48:10.709Z","","","","","","KXBTC15M-26MAY171500-00","9a365720-de33-4d5b-8dd0-77e44d82a140","4.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:58:45.721Z","","","","","","KXBTC15M-26MAY162200-00","7f3e3e3c-1aff-4722-9219-f301c0f46d9a","33.89","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:56:05.644Z","","","","","","KXBTC15M-26MAY162200-00","7f3e3e3c-1aff-4722-9219-f301c0f46d9a","26.58","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:53:25.311Z","","","","","","KXETH15M-26MAY162200-00","cc6b4918-1844-4893-b0c3-b0e91ba586ce","9.55","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:50:21.990Z","","","","","","KXETH15M-26MAY162200-00","cc6b4918-1844-4893-b0c3-b0e91ba586ce","6.57","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:47:17.437Z","","","","","","KXBTC15M-26MAY162200-00","7f3e3e3c-1aff-4722-9219-f301c0f46d9a","7.31","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:40:53.297Z","","","","","","KXBTC15M-26MAY162145-45","285ec67b-350b-42d2-87d7-04d7470cc67c","6.92","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-17T01:34:47.434Z","","","","","","KXBTC15M-26MAY162145-45","285ec67b-350b-42d2-87d7-04d7470cc67c","6.92","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T22:24:11.171Z","","","","","","KXBTC15M-26MAY161830-30","c6972b81-4154-4d2d-8570-f4ab415aa900","9.52","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T22:17:21.978Z","","","","","","KXBTC15M-26MAY161830-30","c6972b81-4154-4d2d-8570-f4ab415aa900","9.52","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T19:14:16.809Z","","","","","","KXETH15M-26MAY161515-15","b5d79c04-e20a-4d6a-aa03-199651eb920a","45.57","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T19:12:18.336Z","","","","","","KXETH15M-26MAY161515-15","b5d79c04-e20a-4d6a-aa03-199651eb920a","9.46","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T19:07:06.627Z","","","","","","KXETH15M-26MAY161515-15","b5d79c04-e20a-4d6a-aa03-199651eb920a","8.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T19:04:30.904Z","","","","","","KXETH15M-26MAY161515-15","b5d79c04-e20a-4d6a-aa03-199651eb920a","10.25","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T18:25:44.704Z","","","","","","KXETH15M-26MAY161430-30","d228b1a3-06ba-47d7-b044-186fa3b8b277","16.01","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T17:59:21.420Z","","","","","","KXETH15M-26MAY161400-00","27d93642-36f4-4a4e-92f2-d7f32ab2ca25","22.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T17:54:16.647Z","","","","","","KXETH15M-26MAY161400-00","27d93642-36f4-4a4e-92f2-d7f32ab2ca25","15.13","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T17:52:18.837Z","","","","","","KXBTC15M-26MAY161400-00","3a9df929-9dfd-45ce-87fd-dca46a0572d7","11.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T13:28:27.083Z","","","","","","KXBTC15M-26MAY160930-30","81c02cf5-1746-4772-9c52-3c07f855bafe","4.73","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T13:26:56.091Z","","","","","","KXBTC15M-26MAY160930-30","81c02cf5-1746-4772-9c52-3c07f855bafe","9.23","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T11:28:47.110Z","","","","","","KXXRP15M-26MAY160730-30","b4eaa719-0aaa-4d53-bd9d-5b8a0f7c1b13","6.56","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T11:26:26.474Z","","","","","","KXXRP15M-26MAY160730-30","b4eaa719-0aaa-4d53-bd9d-5b8a0f7c1b13","6.56","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T09:58:02.657Z","","","","","","KXBTC15M-26MAY160600-00","015416a9-d05b-41f6-9016-c437f31f5db2","6.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T09:55:06.277Z","","","","","","KXBTC15M-26MAY160600-00","015416a9-d05b-41f6-9016-c437f31f5db2","6.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T09:40:11.488Z","","","","","","KXSOL15M-26MAY160545-45","3ffc4569-fabc-40af-9929-569454533336","24.41","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T07:28:06.210Z","","","","","","KXETH15M-26MAY160330-30","ee7658b6-09fb-401a-8c3d-ac25532fab6b","12.93","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-16T07:19:42.356Z","","","","","","KXBTC15M-26MAY160330-30","869bbf62-9a06-4ff5-a71a-a0a4704eb902","8.19","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T22:29:43.305Z","","","","","","KXBTC15M-26MAY151830-30","2b00dd57-6a65-4450-8936-bae0359a32db","22","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T22:20:26.952Z","","","","","","KXBTC15M-26MAY151830-30","2b00dd57-6a65-4450-8936-bae0359a32db","7.97","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T19:59:41.443Z","","","","","","KXETH15M-26MAY151600-00","01dbc1e6-711b-4703-a571-6adbd9a5b737","9.59","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T19:58:28.514Z","","","","","","KXETH15M-26MAY151600-00","01dbc1e6-711b-4703-a571-6adbd9a5b737","9.59","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T19:42:25.569Z","","","","","","KXETH15M-26MAY151545-45","9940cac5-8ad3-4747-a79b-a348bc6f437c","12.61","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T19:24:11.659Z","","","","","","KXBTC15M-26MAY151530-30","9c0cbad9-4bd5-44ad-83af-7bda00f4f190","9.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T19:19:27.981Z","","","","","","KXBTC15M-26MAY151530-30","9c0cbad9-4bd5-44ad-83af-7bda00f4f190","7.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T17:18:39.941Z","","","","","","KXETH15M-26MAY151330-30","ad472617-9fbd-41d4-ad0d-411c0ff10405","9.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T16:14:12.503Z","","","","","","KXBTC15M-26MAY151215-15","4f3b0dd6-6f88-4c22-8456-1d0b868e1203","12.61","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T16:12:41.726Z","","","","","","KXBTC15M-26MAY151215-15","4f3b0dd6-6f88-4c22-8456-1d0b868e1203","12.61","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T15:14:17.309Z","","","","","","KXETH15M-26MAY151115-15","ff268d38-86af-4f07-9033-e6c2693d8d02","14.42","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:43:53.913Z","","","","","","KXETH15M-26MAY151045-45","14f8f699-3ad7-4a3c-b457-c1f7d5d10da0","14.5","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:41:20.497Z","","","","","","KXBTC15M-26MAY151045-45","29342cc9-cfac-4b61-9e54-ccecfc888492","8.55","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:39:09.027Z","","","","","","KXBTC15M-26MAY151045-45","29342cc9-cfac-4b61-9e54-ccecfc888492","12.93","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:26:14.381Z","","","","","","KXETH15M-26MAY151030-30","c450eddb-ef49-4a9e-b161-a855706c377b","16.01","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:22:33.189Z","","","","","","KXETH15M-26MAY151030-30","c450eddb-ef49-4a9e-b161-a855706c377b","16.01","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:11:11.843Z","","","","","","KXETH15M-26MAY151015-15","1d56b1ef-58e9-4206-8389-d7bef7961373","9.42","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:10:02.861Z","","","","","","KXBTC15M-26MAY151015-15","478d7fec-1321-4189-9e17-47d7a9343031","9.4","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:07:31.803Z","","","","","","KXBTC15M-26MAY151015-15","478d7fec-1321-4189-9e17-47d7a9343031","6.77","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T14:03:28.331Z","","","","","","KXBTC15M-26MAY151015-15","478d7fec-1321-4189-9e17-47d7a9343031","9.23","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T13:58:11.588Z","","","","","","KXBTCD-26MAY1510-T78699.99","a981e30f-602b-4852-ab35-64cc7af5da4c","6.15","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T13:53:19.141Z","","","","","","KXETH15M-26MAY151000-00","bf8c4c61-d087-489b-bad5-0ca868022220","11.81","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T13:48:57.946Z","","","","","","KXETH15M-26MAY151000-00","bf8c4c61-d087-489b-bad5-0ca868022220","11.81","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T12:26:59.001Z","","","","","","KXBTC15M-26MAY150830-30","5f58a961-9106-412d-9ca3-9dc1992c1540","17.11","0","","","","","","","","","","","",""
"Withdrawal","Applied","1","2026-05-15T10:25:57.661Z","","May 15, 2026 at 6:25:57 AM EDT","","NaN","","","","","","","","","","","","","","","","",""
"Withdrawal","Applied","10","2026-05-15T10:10:56.805Z","","May 15, 2026 at 6:10:56 AM EDT","","NaN","","","","","","","","","","","","","","","","",""
"Withdrawal","Failed","11","2026-05-15T10:06:14.680Z","","May 15, 2026 at 6:06:14 AM EDT","","NaN","","","","","","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T06:39:36.601Z","","","","","","KXETH15M-26MAY150245-45","fc5fbb96-dc42-4903-952f-b2e9baad9cd7","9.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T06:37:06.700Z","","","","","","KXETH15M-26MAY150245-45","fc5fbb96-dc42-4903-952f-b2e9baad9cd7","14.33","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T06:24:29.187Z","","","","","","KXBTC15M-26MAY150230-30","20eddf89-c086-4224-9f6f-e58ae1e8888b","12.29","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T06:22:22.278Z","","","","","","KXETH15M-26MAY150230-30","2bdd40f7-2a17-4f53-8b70-9492ea8508d0","15.76","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T06:11:42.806Z","","","","","","KXBTC15M-26MAY150215-15","b13b591b-fd48-40cf-b66d-5157bffe781b","49.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T05:56:30.531Z","","","","","","KXETH15M-26MAY150200-00","22c2ec35-da21-48f2-b6b2-3d4bf84ed79a","8.37","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T05:26:37.858Z","","","","","","KXETH15M-26MAY150130-30","a7f8b28a-2d7e-4291-bdd1-3c9fc5c63aeb","20.41","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T05:25:23.260Z","","","","","","KXETH15M-26MAY150130-30","a7f8b28a-2d7e-4291-bdd1-3c9fc5c63aeb","9.23","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-15T05:21:33.237Z","","","","","","KXETH15M-26MAY150130-30","a7f8b28a-2d7e-4291-bdd1-3c9fc5c63aeb","11.18","0","","","","","","","","","","","",""
